unix,date,symbol,open,high,low,close,Volume Asset,Volume USDT,tradecount,change,family
1593648000000.0,2020-07-02 00:00:00,TRX/USDT,0.01687,0.01725,0.01615,0.01658,1094274818.7,18343980.774851,47451.0,0.0171902786010669,DPoS
1593648000000.0,2020-07-02 00:00:00,XLM/USDT,0.0684,0.07097,0.06615,0.06761,172605783.8,11897728.18693,45890.0,0.011549707602339167,Stellar
1593648000000.0,2020-07-02 00:00:00,XMR/USDT,64.51,66.72,62.38,65.2,99637.90342,6437117.6373438,23840.0,-0.01069601612153151,CryptoNight
1593648000000.0,2020-07-02 00:00:00,XRP/USDT,0.17645,0.1777,0.172,0.17477,109348977.7,19165320.483997,63345.0,0.00952111079625949,RPCA
1593648000000.0,2020-07-02 00:00:00,ZEC/USDT,51.85,53.69,49.64,51.18,216227.36651,11177604.7609713,31753.0,0.012921890067502443,Equihash
1593561600000.0,2020-07-01 00:00:00,ADA/USDT,0.083,0.09708,0.0824,0.09681,627920438.9,56678215.985084,109932.0,-0.16638554216867454,Ouroboros
1593561600000.0,2020-07-01 00:00:00,BNB/USDT,15.3959,15.8888,15.3363,15.8144,1612208.19,25213346.757963,51459.0,-0.02718256159107294,DBFT
1593561600000.0,2020-07-01 00:00:00,BTC/USDT,9138.08,9292.0,9080.1,9232.0,38488.528699,354087627.1696612,374832.0,-0.010277870187172806,SHA256
1593561600000.0,2020-07-01 00:00:00,BTT/USDT,0.0002946,0.0003272,0.0002925,0.0003236,6256297259.0,1921926.1931522,15210.0,-0.09843856076035302,TRON Tokens
1593561600000.0,2020-07-01 00:00:00,DASH/USDT,68.16,69.02,67.29,68.31,34539.68082,2351626.1508687,10150.0,-0.002200704225352196,X11
1593561600000.0,2020-07-01 00:00:00,EOS/USDT,2.368,2.4026,2.355,2.3773,5457636.81,12980650.344977,39691.0,-0.003927364864864901,DPoS
1593561600000.0,2020-07-01 00:00:00,ETC/USDT,5.7278,5.7833,5.6176,5.7095,939549.23,5364063.699871,20805.0,0.0031949439575404137,EtHash
1593561600000.0,2020-07-01 00:00:00,ETH/USDT,225.59,232.71,224.16,230.99,517351.58865,118322932.8549573,176455.0,-0.02393723126025092,EtHash
1593561600000.0,2020-07-01 00:00:00,LINK/USDT,4.5625,4.73,4.5217,4.7067,4096719.3,18974243.782419,43855.0,-0.03160547945205472,Ethereum Tokens
1593561600000.0,2020-07-01 00:00:00,LTC/USDT,41.16,42.01,40.96,41.77,189759.33668,7889028.9814239,27100.0,-0.014820213799805797,Scrypt
1593561600000.0,2020-07-01 00:00:00,NEO/USDT,10.034,10.26,9.907,10.138,283396.911,2859487.257615,10049.0,-0.0103647598166234,DBFT
1593561600000.0,2020-07-01 00:00:00,QTUM/USDT,1.642,1.683,1.613,1.657,1503721.861,2472834.414342,7665.0,-0.009135200974421514,PoS
1593561600000.0,2020-07-01 00:00:00,TRX/USDT,0.01637,0.017,0.01619,0.01686,631037219.8,10478252.199654,24807.0,-0.029932803909590768,DPoS
1593561600000.0,2020-07-01 00:00:00,XLM/USDT,0.06688,0.06943,0.066,0.06837,101607673.5,6883166.642479,28103.0,-0.02227870813397137,Stellar
1593561600000.0,2020-07-01 00:00:00,XMR/USDT,63.5,64.86,63.22,64.52,53259.37691,3409657.8266741,10361.0,-0.01606299212598419,CryptoNight
1593561600000.0,2020-07-01 00:00:00,XRP/USDT,0.17533,0.17814,0.17373,0.17647,96697381.8,17042899.871378,51946.0,-0.00650202475332216,RPCA
1593561600000.0,2020-07-01 00:00:00,ZEC/USDT,51.43,52.5,51.17,51.86,107712.87679,5580093.3482254,16149.0,-0.00836087886447598,Equihash
1593475200000.0,2020-06-30 00:00:00,ADA/USDT,0.08394,0.0847,0.08181,0.08299,196547531.1,16362429.51071,42492.0,0.011317607815106105,Ouroboros
1593475200000.0,2020-06-30 00:00:00,BNB/USDT,15.4674,15.5476,15.2519,15.3838,1315772.42,20305967.155072,40777.0,0.005404916146217127,DBFT
1593475200000.0,2020-06-30 00:00:00,BTC/USDT,9192.93,9205.0,9064.89,9138.55,31463.162801,287781334.51701576,328083.0,0.005915415433382068,SHA256
1593475200000.0,2020-06-30 00:00:00,BTT/USDT,0.0002944,0.0003009,0.0002928,0.0002946,3439340750.0,1017263.0608956,11810.0,-0.000679347826086973,TRON Tokens
1593475200000.0,2020-06-30 00:00:00,DASH/USDT,69.02,69.22,67.45,68.11,29539.15052,2017763.5544644,9395.0,0.013184584178498937,X11
1593475200000.0,2020-06-30 00:00:00,EOS/USDT,2.38,2.389,2.342,2.368,3473008.49,8216181.328702,29069.0,0.005042016806722694,DPoS
1593475200000.0,2020-06-30 00:00:00,ETC/USDT,5.8293,5.8521,5.6762,5.7284,599062.53,3443916.503991,15394.0,0.01730911087094509,EtHash
1593475200000.0,2020-06-30 00:00:00,ETH/USDT,227.98,228.7,222.91,225.6,415036.02977,93802207.2735736,143612.0,0.010439512237915586,EtHash
1593475200000.0,2020-06-30 00:00:00,LINK/USDT,4.6192,4.6622,4.5337,4.5626,3008041.61,13846694.623755,33040.0,0.012253204018011868,Ethereum Tokens
1593475200000.0,2020-06-30 00:00:00,LTC/USDT,41.87,42.07,40.73,41.17,170712.36761,7047775.850108,26189.0,0.01671841413900157,Scrypt
1593475200000.0,2020-06-30 00:00:00,NEO/USDT,10.221,10.262,9.982,10.034,183471.055,1855888.208307,8481.0,0.01829566578612654,DBFT
1593475200000.0,2020-06-30 00:00:00,QTUM/USDT,1.671,1.68,1.624,1.643,1156756.048,1912013.992739,6315.0,0.016756433273488944,PoS
1593475200000.0,2020-06-30 00:00:00,TRX/USDT,0.01619,0.0166,0.01617,0.01636,469446916.3,7697912.39432,19077.0,-0.010500308832612725,DPoS
1593475200000.0,2020-06-30 00:00:00,XLM/USDT,0.06506,0.06741,0.06397,0.06692,76137474.6,5027153.62374,20904.0,-0.02858899477405451,Stellar
1593475200000.0,2020-06-30 00:00:00,XMR/USDT,64.18,64.6,63.27,63.48,48284.17093,3084775.8432035,9592.0,0.010906824555936582,CryptoNight
1593475200000.0,2020-06-30 00:00:00,XRP/USDT,0.17737,0.17775,0.17487,0.17533,63769127.0,11241515.751834,39972.0,0.011501381293341524,RPCA
1593475200000.0,2020-06-30 00:00:00,ZEC/USDT,52.44,52.73,50.92,51.44,117478.62413,6099667.2902566,17024.0,0.01906941266209001,Equihash
1593388800000.0,2020-06-29 00:00:00,ADA/USDT,0.08026,0.08444,0.08026,0.08392,322000901.7,26538377.186221,61013.0,-0.04560179416895087,Ouroboros
1593388800000.0,2020-06-29 00:00:00,BNB/USDT,15.3714,15.5901,15.204,15.4656,1511856.38,23294081.307786,53592.0,-0.006128264178929748,DBFT
1593388800000.0,2020-06-29 00:00:00,BTC/USDT,9116.16,9238.0,9024.67,9192.56,42120.293261,384206326.4706804,434299.0,-0.008380721707385526,SHA256
1593388800000.0,2020-06-29 00:00:00,BTT/USDT,0.0002941,0.000297,0.0002905,0.0002945,4224670160.0,1238166.9004665,11709.0,-0.0013600816048963268,TRON Tokens
1593388800000.0,2020-06-29 00:00:00,DASH/USDT,67.71,69.3,66.76,68.93,43636.27624,2955232.1303868,14332.0,-0.018018018018018212,X11
1593388800000.0,2020-06-29 00:00:00,EOS/USDT,2.3665,2.4179,2.325,2.38,6438745.88,15207075.066786,44546.0,-0.005704627086414565,DPoS
1593388800000.0,2020-06-29 00:00:00,ETC/USDT,5.7511,5.8936,5.7262,5.8253,1466128.5,8501817.82753,27684.0,-0.012901879640416662,EtHash
1593388800000.0,2020-06-29 00:00:00,ETH/USDT,224.89,229.96,221.26,227.93,597915.52242,134510531.1976673,183558.0,-0.01351771977411188,EtHash
1593388800000.0,2020-06-29 00:00:00,LINK/USDT,4.5658,4.65,4.4232,4.6187,4789663.32,21719855.120024,50633.0,-0.011586140435410942,Ethereum Tokens
1593388800000.0,2020-06-29 00:00:00,LTC/USDT,41.37,42.29,40.59,41.87,323346.172,13400088.9615602,38361.0,-0.012086052695189751,Scrypt
1593388800000.0,2020-06-29 00:00:00,NEO/USDT,10.05,10.293,9.914,10.213,289510.149,2921123.204926,11730.0,-0.016218905472636665,DBFT
1593388800000.0,2020-06-29 00:00:00,QTUM/USDT,1.615,1.69,1.593,1.671,2032501.14,3322001.510399,11421.0,-0.034674922600619225,PoS
1593388800000.0,2020-06-29 00:00:00,TRX/USDT,0.01578,0.01637,0.01576,0.01619,659473533.8,10579756.388813,25897.0,-0.025982256020278878,DPoS
1593388800000.0,2020-06-29 00:00:00,XLM/USDT,0.06424,0.0654,0.06292,0.06503,84761294.8,5433942.604551,21772.0,-0.012297633872976322,Stellar
1593388800000.0,2020-06-29 00:00:00,XMR/USDT,63.31,64.87,62.47,64.19,42987.61591,2734037.5406381,8934.0,-0.013899857842362903,CryptoNight
1593388800000.0,2020-06-29 00:00:00,XRP/USDT,0.17694,0.17939,0.17487,0.17726,108091794.8,19131133.776332,58520.0,-0.0018085226630497047,RPCA
1593388800000.0,2020-06-29 00:00:00,ZEC/USDT,51.82,53.46,51.41,52.42,185930.95355,9720511.6670848,27495.0,-0.011578541103820946,Equihash
1593302400000.0,2020-06-28 00:00:00,ADA/USDT,0.07738,0.08109,0.0762,0.08028,230373628.4,18248575.428394,41854.0,-0.03747738433703799,Ouroboros
1593302400000.0,2020-06-28 00:00:00,BNB/USDT,15.123,15.4944,14.9249,15.3782,1402858.96,21418398.753467,43845.0,-0.016874958672221142,DBFT
1593302400000.0,2020-06-28 00:00:00,BTC/USDT,9012.0,9191.0,8948.06,9116.35,30688.176421,278721674.9221112,374404.0,-0.011579005770084373,SHA256
1593302400000.0,2020-06-28 00:00:00,BTT/USDT,0.000294,0.0002989,0.0002886,0.0002941,2800438632.0,824007.1657758,10852.0,-0.000340136054421777,TRON Tokens
1593302400000.0,2020-06-28 00:00:00,DASH/USDT,66.93,68.67,66.07,67.7,25112.63101,1695754.4169708,8616.0,-0.01150455699985053,X11
1593302400000.0,2020-06-28 00:00:00,EOS/USDT,2.3318,2.4019,2.3033,2.3668,4730178.81,11169472.926039,35387.0,-0.015009863624667701,DPoS
1593302400000.0,2020-06-28 00:00:00,ETC/USDT,5.588,5.8355,5.5579,5.7511,800176.42,4570293.047707,17621.0,-0.029187544738725844,EtHash
1593302400000.0,2020-06-28 00:00:00,ETH/USDT,220.94,227.96,218.32,224.93,444766.56881,99423540.1393194,144728.0,-0.018059201593192763,EtHash
1593302400000.0,2020-06-28 00:00:00,LINK/USDT,4.4051,4.62,4.3647,4.5668,4751931.74,21438525.932538,51273.0,-0.036707452725250216,Ethereum Tokens
1593302400000.0,2020-06-28 00:00:00,LTC/USDT,41.04,42.05,40.48,41.37,169011.98685,6984592.7145514,28350.0,-0.008040935672514578,Scrypt
1593302400000.0,2020-06-28 00:00:00,NEO/USDT,9.703,10.221,9.58,10.045,293127.456,2916024.640079,12263.0,-0.03524683087704839,DBFT
1593302400000.0,2020-06-28 00:00:00,QTUM/USDT,1.577,1.652,1.541,1.615,1295504.392,2086066.768927,7024.0,-0.024096385542168697,PoS
1593302400000.0,2020-06-28 00:00:00,TRX/USDT,0.01543,0.01597,0.0153,0.01577,360321981.7,5647104.841701,15395.0,-0.022034996759559302,DPoS
1593302400000.0,2020-06-28 00:00:00,XLM/USDT,0.0628,0.06506,0.06171,0.06424,70190963.5,4465164.518889,19827.0,-0.022929936305732656,Stellar
1593302400000.0,2020-06-28 00:00:00,XMR/USDT,62.14,63.62,61.76,63.29,40556.06977,2545923.634471,8775.0,-0.018506598004505933,CryptoNight
1593302400000.0,2020-06-28 00:00:00,XRP/USDT,0.1751,0.17983,0.17337,0.17693,79916984.6,14183202.989403,46215.0,-0.010451170759565953,RPCA
1593302400000.0,2020-06-28 00:00:00,ZEC/USDT,52.22,54.0,51.01,51.81,181805.10921,9560369.6263439,23276.0,0.007851397931826822,Equihash
1593216000000.0,2020-06-27 00:00:00,ADA/USDT,0.08063,0.081,0.07453,0.07738,239980469.3,18753839.169293,49985.0,0.040307577824630896,Ouroboros
1593216000000.0,2020-06-27 00:00:00,BNB/USDT,15.7696,15.8714,14.8,15.1242,1309335.66,20331918.057954,63605.0,0.040926846590909116,DBFT
1593216000000.0,2020-06-27 00:00:00,BTC/USDT,9162.21,9196.24,8833.0,9012.0,46290.930113,419606802.2372013,499415.0,0.016394516170225214,SHA256
1593216000000.0,2020-06-27 00:00:00,BTT/USDT,0.000299,0.00031,0.0002903,0.000294,6603115854.0,1988192.7305711,24908.0,0.016722408026755897,TRON Tokens
1593216000000.0,2020-06-27 00:00:00,DASH/USDT,70.66,71.18,65.14,66.92,43141.6368,2937778.6097665,12143.0,0.05292952165298606,X11
1593216000000.0,2020-06-27 00:00:00,EOS/USDT,2.481,2.4848,2.1945,2.3318,8648158.36,20487208.496791,61071.0,0.060137041515517936,DPoS
1593216000000.0,2020-06-27 00:00:00,ETC/USDT,6.0445,6.0586,5.2912,5.589,2050691.22,11710040.670958,38195.0,0.07535776325585239,EtHash
1593216000000.0,2020-06-27 00:00:00,ETH/USDT,229.66,231.42,216.0,220.94,645950.61438,145264632.2638192,207051.0,0.037969171819211,EtHash
1593216000000.0,2020-06-27 00:00:00,LINK/USDT,4.683,4.6957,4.3,4.4058,6165533.05,27809003.537887,66703.0,0.05919282511210756,Ethereum Tokens
1593216000000.0,2020-06-27 00:00:00,LTC/USDT,43.1,43.12,39.11,41.06,301504.6343,12500262.7682874,45758.0,0.047331786542923415,Scrypt
1593216000000.0,2020-06-27 00:00:00,NEO/USDT,10.192,10.31,9.309,9.703,356137.486,3517841.60276,13830.0,0.04797880690737841,DBFT
1593216000000.0,2020-06-27 00:00:00,QTUM/USDT,1.677,1.718,1.482,1.577,1961139.638,3164094.200043,11037.0,0.05963029218843177,PoS
1593216000000.0,2020-06-27 00:00:00,TRX/USDT,0.01585,0.016,0.0148,0.01544,603752848.7,9412836.559675,25359.0,0.025867507886435263,DPoS
1593216000000.0,2020-06-27 00:00:00,XLM/USDT,0.06696,0.06715,0.0585,0.06279,105940037.0,6719066.030411,30993.0,0.06227598566308254,Stellar
1593216000000.0,2020-06-27 00:00:00,XMR/USDT,64.02,64.34,60.26,62.08,56791.01934,3543490.6330226,16119.0,0.03030303030303027,CryptoNight
1593216000000.0,2020-06-27 00:00:00,XRP/USDT,0.18247,0.1835,0.169,0.17509,100119859.4,17772779.348697,60195.0,0.040445004658299984,RPCA
1593216000000.0,2020-06-27 00:00:00,ZEC/USDT,55.7,55.74,50.85,52.24,139596.35329,7470881.1113016,20911.0,0.062118491921005395,Equihash
1593129600000.0,2020-06-26 00:00:00,ADA/USDT,0.08166,0.08181,0.07934,0.08062,189443293.9,15262822.94874,41167.0,0.012735733529267686,Ouroboros
1593129600000.0,2020-06-26 00:00:00,BNB/USDT,15.9056,15.9996,15.5715,15.7694,1041399.0,16428293.389014,52275.0,0.008563021828789895,DBFT
1593129600000.0,2020-06-26 00:00:00,BTC/USDT,9249.49,9298.0,9045.45,9162.21,50292.298277,461347064.8295031,510947.0,0.00943619594161415,SHA256
1593129600000.0,2020-06-26 00:00:00,BTT/USDT,0.0002985,0.0003077,0.0002938,0.0002991,5170764286.0,1544414.448044,11242.0,-0.00201005025125633,TRON Tokens
1593129600000.0,2020-06-26 00:00:00,DASH/USDT,71.08,71.57,69.71,70.68,21882.47201,1542528.1059654,6853.0,0.005627462014631281,X11
1593129600000.0,2020-06-26 00:00:00,EOS/USDT,2.4798,2.5156,2.3902,2.481,6754320.83,16577468.596106,49656.0,-0.0004839099927412968,DPoS
1593129600000.0,2020-06-26 00:00:00,ETC/USDT,6.1541,6.1703,6.0006,6.044,864324.74,5249160.897649,20739.0,0.01789051201637934,EtHash
1593129600000.0,2020-06-26 00:00:00,ETH/USDT,232.49,233.61,227.75,229.64,628340.07007,144805505.1915824,192182.0,0.012258591767387942,EtHash
1593129600000.0,2020-06-26 00:00:00,LINK/USDT,4.8129,4.8587,4.6424,4.6813,5532469.51,26122757.013841,59762.0,0.027343181865403337,Ethereum Tokens
1593129600000.0,2020-06-26 00:00:00,LTC/USDT,42.34,43.6,41.37,43.09,348389.34208,14853210.4044505,47569.0,-0.01771374586679263,Scrypt
1593129600000.0,2020-06-26 00:00:00,NEO/USDT,10.334,10.39,9.978,10.196,391454.32,3992977.990353,11923.0,0.013353977162763684,DBFT
1593129600000.0,2020-06-26 00:00:00,QTUM/USDT,1.717,1.736,1.655,1.678,1268782.201,2139554.212136,7015.0,0.022714036109493387,PoS
1593129600000.0,2020-06-26 00:00:00,TRX/USDT,0.01589,0.01604,0.01565,0.01585,391427883.0,6201275.963456,18160.0,0.002517306482064307,DPoS
1593129600000.0,2020-06-26 00:00:00,XLM/USDT,0.06756,0.0686,0.06596,0.06695,81857862.0,5503353.732827,18882.0,0.00902901124925991,Stellar
1593129600000.0,2020-06-26 00:00:00,XMR/USDT,64.28,64.62,63.0,64.0,48994.17029,3136321.4779093,8902.0,0.004355942750466726,CryptoNight
1593129600000.0,2020-06-26 00:00:00,XRP/USDT,0.18156,0.18694,0.17848,0.18249,134171894.1,24516731.370918,69995.0,-0.005122273628552622,RPCA
1593129600000.0,2020-06-26 00:00:00,ZEC/USDT,55.83,56.76,54.44,55.7,130497.27168,7268002.6761671,20691.0,0.0023284972237147673,Equihash
1593043200000.0,2020-06-25 00:00:00,ADA/USDT,0.08251,0.08351,0.07863,0.08167,256346389.9,20858063.254197,52092.0,0.010180584171615483,Ouroboros
1593043200000.0,2020-06-25 00:00:00,BNB/USDT,16.0084,16.0816,15.5,15.906,1201354.75,19105061.019309,59861.0,0.006396641763074458,DBFT
1593043200000.0,2020-06-25 00:00:00,BTC/USDT,9298.33,9340.0,9009.69,9249.49,55831.619156,514396747.4047828,536205.0,0.005252556104160655,SHA256
1593043200000.0,2020-06-25 00:00:00,BTT/USDT,0.0003012,0.0003024,0.0002922,0.0002985,5376182852.0,1604554.6046525,12038.0,0.008964143426294858,TRON Tokens
1593043200000.0,2020-06-25 00:00:00,DASH/USDT,72.39,72.43,70.04,71.11,26674.84802,1902265.1191529,7877.0,0.01768200027628127,X11
1593043200000.0,2020-06-25 00:00:00,EOS/USDT,2.5016,2.5339,2.4325,2.4799,4596650.78,11423149.184891,37777.0,0.00867444835305389,DPoS
1593043200000.0,2020-06-25 00:00:00,ETC/USDT,6.2203,6.2545,6.0398,6.1534,619337.72,3813268.920401,15718.0,0.010755108274520444,EtHash
1593043200000.0,2020-06-25 00:00:00,ETH/USDT,234.57,235.39,227.56,232.5,613748.59348,142697463.3801044,192323.0,0.008824657884639951,EtHash
1593043200000.0,2020-06-25 00:00:00,LINK/USDT,4.7075,4.8407,4.5033,4.8134,7030842.15,33201638.532615,75807.0,-0.022496016994158284,Ethereum Tokens
1593043200000.0,2020-06-25 00:00:00,LTC/USDT,42.65,43.0,41.68,42.35,241972.00632,10274173.0759525,33515.0,0.0070339976553340485,Scrypt
1593043200000.0,2020-06-25 00:00:00,NEO/USDT,10.47,10.527,9.903,10.335,397649.024,4097128.726536,13579.0,0.012893982808022902,DBFT
1593043200000.0,2020-06-25 00:00:00,QTUM/USDT,1.733,1.737,1.659,1.718,1230820.159,2107716.3092,6973.0,0.008655510675129903,PoS
1593043200000.0,2020-06-25 00:00:00,TRX/USDT,0.01593,0.0161,0.01538,0.0159,452767718.5,7179235.541037,19849.0,0.001883239171374688,DPoS
1593043200000.0,2020-06-25 00:00:00,XLM/USDT,0.06894,0.06897,0.06554,0.06755,89128517.0,6017387.400141,19101.0,0.020162460110240824,Stellar
1593043200000.0,2020-06-25 00:00:00,XMR/USDT,64.88,65.12,63.08,64.3,43956.74942,2833963.2499295,8172.0,0.00893958076448826,CryptoNight
1593043200000.0,2020-06-25 00:00:00,XRP/USDT,0.18344,0.18414,0.17849,0.18156,83471401.8,15201347.41991,47652.0,0.010248582642825953,RPCA
1593043200000.0,2020-06-25 00:00:00,ZEC/USDT,55.16,56.84,53.02,55.81,156304.19165,8666148.0346791,24089.0,-0.01178390137781011,Equihash
1592956800000.0,2020-06-24 00:00:00,ADA/USDT,0.08278,0.08723,0.07995,0.08254,431553648.0,36059189.936199,88710.0,0.0028992510268181213,Ouroboros
1592956800000.0,2020-06-24 00:00:00,BNB/USDT,16.3898,16.6481,15.95,15.9968,1529800.3,24889909.655296,74620.0,0.02397832798447819,DBFT
1592956800000.0,2020-06-24 00:00:00,BTC/USDT,9624.33,9670.0,9208.0,9296.49,61571.561464,579426702.7966821,572362.0,0.034063669886631086,SHA256
1592956800000.0,2020-06-24 00:00:00,BTT/USDT,0.0003083,0.0003133,0.0002985,0.0003012,5427468585.0,1650328.9122739,12658.0,0.02302951670450863,TRON Tokens
1592956800000.0,2020-06-24 00:00:00,DASH/USDT,74.06,75.3,70.76,72.42,60080.00637,4371497.05642,17497.0,0.022144207399405893,X11
1592956800000.0,2020-06-24 00:00:00,EOS/USDT,2.5713,2.5976,2.4564,2.502,7256521.58,18319102.577345,52796.0,0.026951347567378423,DPoS
1592956800000.0,2020-06-24 00:00:00,ETC/USDT,6.3716,6.5203,6.1305,6.2228,1270530.83,8031432.227926,26866.0,0.02335363174084996,EtHash
1592956800000.0,2020-06-24 00:00:00,ETH/USDT,243.15,249.24,231.07,234.58,921634.0534,220763040.4337494,289888.0,0.03524573308657204,EtHash
1592956800000.0,2020-06-24 00:00:00,LINK/USDT,4.8061,4.9411,4.4986,4.7075,10253258.21,48438749.917063,102982.0,0.020515594764986215,Ethereum Tokens
1592956800000.0,2020-06-24 00:00:00,LTC/USDT,44.18,44.69,42.1,42.65,357937.97223,15461096.4397973,49816.0,0.03463105477591673,Scrypt
1592956800000.0,2020-06-24 00:00:00,NEO/USDT,10.941,11.207,10.259,10.491,673476.168,7190071.546857,22367.0,0.04112969564025236,DBFT
1592956800000.0,2020-06-24 00:00:00,QTUM/USDT,1.796,1.839,1.692,1.736,2037499.195,3573551.558824,12240.0,0.03340757238307353,PoS
1592956800000.0,2020-06-24 00:00:00,TRX/USDT,0.01651,0.01682,0.01557,0.01593,654819800.3,10610467.291728,29685.0,0.0351302241066021,DPoS
1592956800000.0,2020-06-24 00:00:00,XLM/USDT,0.07104,0.07256,0.06784,0.06894,102595134.6,7172313.70708,27652.0,0.029560810810810873,Stellar
1592956800000.0,2020-06-24 00:00:00,XMR/USDT,66.87,67.41,63.98,64.83,56430.93555,3712061.7790945,11752.0,0.030506953790937732,CryptoNight
1592956800000.0,2020-06-24 00:00:00,XRP/USDT,0.18889,0.19016,0.1799,0.18348,99814387.3,18502915.659501,55355.0,0.028641007994070614,RPCA
1592956800000.0,2020-06-24 00:00:00,ZEC/USDT,58.24,59.65,53.2,55.2,311980.07303,17649340.3686892,48362.0,0.05219780219780218,Equihash
1592870400000.0,2020-06-23 00:00:00,ADA/USDT,0.08359,0.08445,0.08152,0.08276,173136119.4,14352884.71537,42455.0,0.00992941739442514,Ouroboros
1592870400000.0,2020-06-23 00:00:00,BNB/USDT,16.5051,16.5472,16.2602,16.3898,1453306.73,23839966.432426,49946.0,0.006985719565467507,DBFT
1592870400000.0,2020-06-23 00:00:00,BTC/USDT,9685.69,9720.0,9577.03,9624.89,41031.02938,395487616.460878,474319.0,0.0062773018752408025,SHA256
1592870400000.0,2020-06-23 00:00:00,BTT/USDT,0.0003136,0.0003154,0.0003078,0.0003083,5252635249.0,1637141.0909315,13246.0,0.016900510204081527,TRON Tokens
1592870400000.0,2020-06-23 00:00:00,DASH/USDT,72.32,76.42,71.52,74.01,68535.86342,5062958.1056639,20008.0,-0.023368362831858575,X11
1592870400000.0,2020-06-23 00:00:00,EOS/USDT,2.5853,2.5967,2.556,2.5714,4782427.35,12309919.182033,36934.0,0.005376552044250193,DPoS
1592870400000.0,2020-06-23 00:00:00,ETC/USDT,6.3743,6.4368,6.2857,6.3735,723522.84,4607545.1271,18141.0,0.00012550397690725443,EtHash
1592870400000.0,2020-06-23 00:00:00,ETH/USDT,243.11,244.87,240.75,243.14,442296.31477,107457002.5246246,172649.0,-0.00012340092962022424,EtHash
1592870400000.0,2020-06-23 00:00:00,LINK/USDT,4.484,4.9422,4.4254,4.8051,10884418.78,51490875.405939,121576.0,-0.07161016949152552,Ethereum Tokens
1592870400000.0,2020-06-23 00:00:00,LTC/USDT,44.3,44.49,43.89,44.18,219437.96099,9687570.3990332,30539.0,0.0027088036117380913,Scrypt
1592870400000.0,2020-06-23 00:00:00,NEO/USDT,10.795,11.3,10.616,10.941,574854.45,6285655.351521,18323.0,-0.013524779990736526,DBFT
1592870400000.0,2020-06-23 00:00:00,QTUM/USDT,1.839,1.848,1.773,1.796,1236502.414,2233790.18753,8914.0,0.02338227297444259,PoS
1592870400000.0,2020-06-23 00:00:00,TRX/USDT,0.01638,0.01677,0.01622,0.0165,502293048.3,8299695.255482,25204.0,-0.007326007326007452,DPoS
1592870400000.0,2020-06-23 00:00:00,XLM/USDT,0.07189,0.07231,0.07,0.07103,81400861.8,5796564.12732,21525.0,0.011962720823480313,Stellar
1592870400000.0,2020-06-23 00:00:00,XMR/USDT,66.16,67.33,65.36,66.87,60325.62158,4015037.0429846,11619.0,-0.01073155985489734,CryptoNight
1592870400000.0,2020-06-23 00:00:00,XRP/USDT,0.18933,0.19042,0.18831,0.18889,80442337.3,15203951.752928,44293.0,0.0023239845771932392,RPCA
1592870400000.0,2020-06-23 00:00:00,ZEC/USDT,53.52,63.04,52.43,58.23,405043.81877,23092284.8758642,70711.0,-0.08800448430493261,Equihash
1592784000000.0,2020-06-22 00:00:00,ADA/USDT,0.07839,0.08396,0.07821,0.08355,236593766.9,19258267.182392,50273.0,-0.06582472254114043,Ouroboros
1592784000000.0,2020-06-22 00:00:00,BNB/USDT,15.9792,16.55,15.9499,16.5051,1706812.42,27776540.589516,56474.0,-0.032911534995494034,DBFT
1592784000000.0,2020-06-22 00:00:00,BTC/USDT,9294.69,9780.0,9277.09,9685.69,57895.468343,550995799.0694705,588704.0,-0.042067029669628574,SHA256
1592784000000.0,2020-06-22 00:00:00,BTT/USDT,0.0003006,0.0003162,0.0003005,0.0003136,5659569596.0,1753504.6339674,14829.0,-0.04324683965402525,TRON Tokens
1592784000000.0,2020-06-22 00:00:00,DASH/USDT,70.14,72.81,70.02,72.33,27962.04173,2006784.7845833,9119.0,-0.031223267750213824,X11
1592784000000.0,2020-06-22 00:00:00,EOS/USDT,2.5137,2.605,2.5103,2.5862,6506047.56,16663934.725718,44924.0,-0.028841946135179132,DPoS
1592784000000.0,2020-06-22 00:00:00,ETC/USDT,6.2132,6.411,6.198,6.3745,856720.99,5421491.315128,21062.0,-0.025960857529131635,EtHash
1592784000000.0,2020-06-22 00:00:00,ETH/USDT,228.03,246.89,227.51,243.13,749030.11114,178707156.1893139,256688.0,-0.06621935710213565,EtHash
1592784000000.0,2020-06-22 00:00:00,LINK/USDT,4.1819,4.4859,4.176,4.4841,4659609.05,20337993.409293,51031.0,-0.07226380353427869,Ethereum Tokens
1592784000000.0,2020-06-22 00:00:00,LTC/USDT,43.0,44.67,42.94,44.3,281907.39739,12383199.9091788,34486.0,-0.030232558139534817,Scrypt
1592784000000.0,2020-06-22 00:00:00,NEO/USDT,10.296,10.862,10.25,10.8,462273.529,4937739.949011,15598.0,-0.048951048951049084,DBFT
1592784000000.0,2020-06-22 00:00:00,QTUM/USDT,1.729,1.84,1.723,1.838,1774780.269,3190821.630421,12628.0,-0.06304222093695777,PoS
1592784000000.0,2020-06-22 00:00:00,TRX/USDT,0.01582,0.01645,0.0158,0.01638,444402664.1,7210811.028147,21488.0,-0.03539823008849545,DPoS
1592784000000.0,2020-06-22 00:00:00,XLM/USDT,0.0685,0.07202,0.06838,0.07188,66957032.7,4739729.984185,20150.0,-0.04934306569343057,Stellar
