unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1548547200000.0,2019-01-27 00:00:00,ETH/USDT,115.32,116.15,111.04,112.05,247369.60555,28158012.73,97152.0
1548633600000.0,2019-01-28 00:00:00,ETH/USDT,112.04,112.87,100.91,105.5,566205.78288,60050129.39,177547.0
1548720000000.0,2019-01-29 00:00:00,ETH/USDT,105.49,106.61,102.22,104.45,319768.91348,33427469.35,129221.0
1548806400000.0,2019-01-30 00:00:00,ETH/USDT,104.41,109.8,103.45,108.29,330968.19265,35368520.14,118866.0
1548892800000.0,2019-01-31 00:00:00,ETH/USDT,108.29,110.61,105.46,106.44,290679.61935,31234353.52,102532.0
1548979200000.0,2019-02-01 00:00:00,ETH/USDT,106.47,108.35,103.77,106.73,243149.88435,25791535.15,86314.0
1549065600000.0,2019-02-02 00:00:00,ETH/USDT,106.71,111.15,106.07,110.42,186908.7573,20153872.3,67351.0
1549152000000.0,2019-02-03 00:00:00,ETH/USDT,110.41,111.11,105.82,107.36,227211.54064,24605892.29,78309.0
1549238400000.0,2019-02-04 00:00:00,ETH/USDT,107.33,109.3,106.57,107.68,160850.10293,17312736.6,65698.0
1549324800000.0,2019-02-05 00:00:00,ETH/USDT,107.65,108.18,106.47,107.27,159730.1886,17137008.25,68422.0
1549411200000.0,2019-02-06 00:00:00,ETH/USDT,107.28,107.83,101.21,104.5,337204.30254,34984364.3,113955.0
1549497600000.0,2019-02-07 00:00:00,ETH/USDT,104.49,106.18,103.82,104.48,147942.07683,15530160.65,68959.0
1549584000000.0,2019-02-08 00:00:00,ETH/USDT,104.48,123.0,103.41,119.25,589950.64925,67027886.94,177364.0
1549670400000.0,2019-02-09 00:00:00,ETH/USDT,119.32,121.99,117.64,119.19,328067.9574,39061582.39,118457.0
1549756800000.0,2019-02-10 00:00:00,ETH/USDT,119.19,126.49,115.81,125.12,385819.09619,45929459.13,146060.0
1549843200000.0,2019-02-11 00:00:00,ETH/USDT,125.12,125.28,119.24,120.89,389405.30404,47197595.85,129000.0
1549929600000.0,2019-02-12 00:00:00,ETH/USDT,120.88,123.89,118.18,122.41,343765.66987,41603632.81,114396.0
1550016000000.0,2019-02-13 00:00:00,ETH/USDT,122.4,126.47,120.7,121.86,317827.31956,39073077.84,122122.0
1550102400000.0,2019-02-14 00:00:00,ETH/USDT,121.86,124.5,120.1,120.42,297205.78738,36278326.08,101574.0
1550188800000.0,2019-02-15 00:00:00,ETH/USDT,120.47,124.25,120.19,121.67,255296.0814,31111280.21,100464.0
1550275200000.0,2019-02-16 00:00:00,ETH/USDT,121.66,124.99,121.54,122.67,215320.70134,26462034.61,84959.0
1550361600000.0,2019-02-17 00:00:00,ETH/USDT,122.67,135.61,122.43,133.75,614788.60078,78958054.96,162769.0
1550448000000.0,2019-02-18 00:00:00,ETH/USDT,133.77,148.3,132.42,145.69,1079830.1502,152756654.65,299772.0
1550534400000.0,2019-02-19 00:00:00,ETH/USDT,145.69,150.0,142.36,143.44,747968.90445,109645050.47,232384.0
1550620800000.0,2019-02-20 00:00:00,ETH/USDT,143.45,149.52,139.6,148.44,614303.61007,89136482.37,191505.0
1550707200000.0,2019-02-21 00:00:00,ETH/USDT,148.42,149.61,142.7,145.69,447364.40873,65199779.51,148898.0
1550793600000.0,2019-02-22 00:00:00,ETH/USDT,145.68,148.85,143.85,147.36,366251.18542,53771600.8,129247.0
1550880000000.0,2019-02-23 00:00:00,ETH/USDT,147.4,159.6,145.78,157.79,588183.72896,89997516.92,172084.0
1550966400000.0,2019-02-24 00:00:00,ETH/USDT,157.75,166.0,131.7,132.1,1260506.80672,186688063.41,351943.0
1551052800000.0,2019-02-25 00:00:00,ETH/USDT,132.1,141.55,131.89,137.87,801147.09543,110348892.97,243536.0
1551139200000.0,2019-02-26 00:00:00,ETH/USDT,137.88,138.41,133.72,136.22,432944.17033,58979934.72,145787.0
1551225600000.0,2019-02-27 00:00:00,ETH/USDT,136.22,140.29,126.84,135.02,567202.61035,76519497.91,158709.0
1551312000000.0,2019-02-28 00:00:00,ETH/USDT,135.03,139.0,132.1,135.34,579327.31749,78861797.56,183737.0
1551398400000.0,2019-03-01 00:00:00,ETH/USDT,135.32,137.95,134.9,135.32,302632.02831,41198722.58,103403.0
1551484800000.0,2019-03-02 00:00:00,ETH/USDT,135.32,136.12,130.03,132.56,297005.28093,39467507.69,113241.0
1551571200000.0,2019-03-03 00:00:00,ETH/USDT,132.54,134.6,128.01,130.6,222453.2859,29447917.24,86648.0
1551657600000.0,2019-03-04 00:00:00,ETH/USDT,130.6,131.11,122.6,125.65,403947.79445,51060349.77,140132.0
1551744000000.0,2019-03-05 00:00:00,ETH/USDT,125.68,137.84,125.19,136.72,512631.23178,67740644.33,155818.0
1551830400000.0,2019-03-06 00:00:00,ETH/USDT,136.71,140.29,133.33,137.4,428826.87415,58701328.65,136000.0
1551916800000.0,2019-03-07 00:00:00,ETH/USDT,137.37,140.2,135.2,136.81,307336.4931,42271691.24,114687.0
1552003200000.0,2019-03-08 00:00:00,ETH/USDT,136.82,139.34,130.62,133.52,330283.58233,44879637.39,113160.0
1552089600000.0,2019-03-09 00:00:00,ETH/USDT,133.51,138.65,132.93,137.27,279861.12049,38220614.01,111544.0
1552176000000.0,2019-03-10 00:00:00,ETH/USDT,137.27,137.5,134.0,135.37,203965.16815,27650702.38,90905.0
1552262400000.0,2019-03-11 00:00:00,ETH/USDT,135.37,136.15,131.0,132.67,264587.00683,35285847.75,101371.0
1552348800000.0,2019-03-12 00:00:00,ETH/USDT,132.67,135.3,130.77,133.57,194905.96843,25981446.1,74222.0
1552435200000.0,2019-03-13 00:00:00,ETH/USDT,133.62,133.65,130.58,131.65,209456.09848,27670734.43,87617.0
1552521600000.0,2019-03-14 00:00:00,ETH/USDT,131.69,135.11,128.52,132.2,258413.81868,34099414.81,99000.0
1552608000000.0,2019-03-15 00:00:00,ETH/USDT,132.24,137.62,132.18,136.56,295832.26562,39928522.34,103920.0
1552694400000.0,2019-03-16 00:00:00,ETH/USDT,136.6,144.47,136.51,140.92,474664.10197,66878173.45,149612.0
1552780800000.0,2019-03-17 00:00:00,ETH/USDT,140.94,141.07,137.2,138.67,252697.08148,35051209.93,88617.0
1552867200000.0,2019-03-18 00:00:00,ETH/USDT,138.67,142.01,136.1,137.59,281718.96195,39017864.92,94109.0
1552953600000.0,2019-03-19 00:00:00,ETH/USDT,137.62,139.38,136.97,138.55,218577.45208,30175322.08,82348.0
1553040000000.0,2019-03-20 00:00:00,ETH/USDT,138.56,139.66,136.01,139.01,222883.51754,30757997.81,83814.0
1553126400000.0,2019-03-21 00:00:00,ETH/USDT,139.04,139.55,131.21,134.85,312531.39368,42635937.49,113797.0
1553212800000.0,2019-03-22 00:00:00,ETH/USDT,134.85,137.2,134.29,135.98,186119.74745,25309122.73,79782.0
1553299200000.0,2019-03-23 00:00:00,ETH/USDT,135.92,138.21,135.6,137.28,174710.43059,23922572.36,73884.0
1553385600000.0,2019-03-24 00:00:00,ETH/USDT,137.28,137.37,134.75,136.09,198490.45124,27042322.7,82361.0
1553472000000.0,2019-03-25 00:00:00,ETH/USDT,136.12,136.83,131.6,133.98,230880.285,31082445.59,98246.0
1553558400000.0,2019-03-26 00:00:00,ETH/USDT,133.97,134.74,132.27,134.18,183139.11426,24490323.06,86841.0
1553644800000.0,2019-03-27 00:00:00,ETH/USDT,134.14,140.14,133.84,139.45,317167.45325,43635238.43,119271.0
1553731200000.0,2019-03-28 00:00:00,ETH/USDT,139.46,139.57,137.3,137.86,163185.6991,22543474.61,73225.0
1553817600000.0,2019-03-29 00:00:00,ETH/USDT,137.85,143.6,137.62,143.25,235853.0454,33098245.96,94717.0
1553904000000.0,2019-03-30 00:00:00,ETH/USDT,143.25,145.89,140.06,142.46,254798.70067,36382647.23,97751.0
1553990400000.0,2019-03-31 00:00:00,ETH/USDT,142.44,142.5,140.42,141.38,142469.21171,20131931.7,65047.0
1554076800000.0,2019-04-01 00:00:00,ETH/USDT,141.41,143.08,139.57,141.24,234310.19161,33234998.64,90705.0
1554163200000.0,2019-04-02 00:00:00,ETH/USDT,141.24,165.6,141.0,163.31,906868.8586,138094679.3,289637.0
1554249600000.0,2019-04-03 00:00:00,ETH/USDT,163.26,177.81,149.23,159.96,1345344.53845,225523896.2,423036.0
1554336000000.0,2019-04-04 00:00:00,ETH/USDT,159.96,164.0,152.8,157.36,686080.95248,109082183.59,242989.0
1554422400000.0,2019-04-05 00:00:00,ETH/USDT,157.33,167.83,155.94,164.77,516070.34553,84123101.33,175261.0
1554508800000.0,2019-04-06 00:00:00,ETH/USDT,164.84,172.77,159.2,165.5,528168.33297,87657058.11,163384.0
1554595200000.0,2019-04-07 00:00:00,ETH/USDT,165.56,175.43,164.06,174.21,465507.52497,78876773.3,161529.0
1554681600000.0,2019-04-08 00:00:00,ETH/USDT,174.29,185.87,170.9,178.72,873410.07285,156417981.3,272413.0
1554768000000.0,2019-04-09 00:00:00,ETH/USDT,178.71,179.17,171.05,174.6,431986.36108,75745619.57,156659.0
1554854400000.0,2019-04-10 00:00:00,ETH/USDT,174.58,183.77,168.0,177.12,523943.20498,93283836.59,171960.0
1554940800000.0,2019-04-11 00:00:00,ETH/USDT,177.12,177.48,158.27,164.07,661305.30321,110201659.95,224876.0
1555027200000.0,2019-04-12 00:00:00,ETH/USDT,164.06,166.5,158.11,163.19,316337.87823,51556919.15,124732.0
1555113600000.0,2019-04-13 00:00:00,ETH/USDT,163.2,165.37,160.74,162.99,179237.74574,29247030.15,75202.0
1555200000000.0,2019-04-14 00:00:00,ETH/USDT,162.99,168.11,161.2,167.23,186977.66211,30640985.06,72468.0
1555286400000.0,2019-04-15 00:00:00,ETH/USDT,167.21,168.81,155.7,159.95,351548.9079,57215098.11,113590.0
1555372800000.0,2019-04-16 00:00:00,ETH/USDT,159.91,166.73,159.41,165.37,240370.50441,39245823.49,82937.0
1555459200000.0,2019-04-17 00:00:00,ETH/USDT,165.41,167.28,163.78,165.75,227841.54981,37678036.6,85475.0
1555545600000.0,2019-04-18 00:00:00,ETH/USDT,165.75,175.2,165.04,173.33,396118.94407,68031293.23,114728.0
1555632000000.0,2019-04-19 00:00:00,ETH/USDT,173.34,173.55,168.59,172.64,320541.72166,54991300.11,104551.0
1555718400000.0,2019-04-20 00:00:00,ETH/USDT,172.66,176.97,169.87,172.88,253596.48407,43939979.02,94403.0
1555804800000.0,2019-04-21 00:00:00,ETH/USDT,172.89,173.48,164.82,168.59,283450.43943,47781349.4,108394.0
1555891200000.0,2019-04-22 00:00:00,ETH/USDT,168.59,172.3,167.0,170.52,269868.39876,45832751.06,96396.0
1555977600000.0,2019-04-23 00:00:00,ETH/USDT,170.52,175.83,167.78,169.16,363523.34531,62784241.17,126520.0
1556064000000.0,2019-04-24 00:00:00,ETH/USDT,169.15,169.87,159.26,164.78,426497.04153,70076178.28,154469.0
1556150400000.0,2019-04-25 00:00:00,ETH/USDT,164.78,165.49,150.35,154.72,422657.03239,67326464.65,139927.0
1556236800000.0,2019-04-26 00:00:00,ETH/USDT,154.7,162.56,151.4,157.95,500355.86283,78334214.87,162730.0
1556323200000.0,2019-04-27 00:00:00,ETH/USDT,157.93,166.24,156.35,159.31,215918.63842,34294278.0,89809.0
1556409600000.0,2019-04-28 00:00:00,ETH/USDT,159.32,160.24,156.92,157.85,152976.30181,24304182.14,72048.0
1556496000000.0,2019-04-29 00:00:00,ETH/USDT,157.86,159.05,152.0,155.11,243591.94898,37892463.29,98779.0
1556582400000.0,2019-04-30 00:00:00,ETH/USDT,155.14,162.89,155.11,161.83,305056.24653,48352308.35,109233.0
1556668800000.0,2019-05-01 00:00:00,ETH/USDT,161.85,163.88,158.36,160.19,192517.62763,30965351.7,88509.0
1556755200000.0,2019-05-02 00:00:00,ETH/USDT,160.2,163.48,158.5,161.81,289519.02025,46716417.01,97201.0
1556841600000.0,2019-05-03 00:00:00,ETH/USDT,161.82,170.86,160.99,168.06,416357.52123,69185162.6,136042.0
1556928000000.0,2019-05-04 00:00:00,ETH/USDT,168.1,171.3,159.76,163.7,312928.58349,51596174.4,115264.0
1557014400000.0,2019-05-05 00:00:00,ETH/USDT,163.71,165.36,159.18,163.05,176029.10445,28659516.79,79825.0
1557100800000.0,2019-05-06 00:00:00,ETH/USDT,163.05,178.05,157.55,173.0,506528.14278,86112232.48,151543.0
1557187200000.0,2019-05-07 00:00:00,ETH/USDT,172.98,182.76,167.89,169.18,732496.87861,129206700.13,208268.0
1557273600000.0,2019-05-08 00:00:00,ETH/USDT,169.07,173.17,164.8,170.85,296410.76103,50307994.58,108809.0
1557360000000.0,2019-05-09 00:00:00,ETH/USDT,170.88,173.88,166.57,170.9,284663.99456,48482365.54,111190.0
1557446400000.0,2019-05-10 00:00:00,ETH/USDT,170.96,176.7,168.46,172.91,425543.74021,73717438.65,142024.0
1557532800000.0,2019-05-11 00:00:00,ETH/USDT,172.92,205.23,172.92,190.2,885292.38389,167180496.76,246217.0
1557619200000.0,2019-05-12 00:00:00,ETH/USDT,190.2,204.32,181.0,188.11,823372.28148,157611011.73,228585.0
1557705600000.0,2019-05-13 00:00:00,ETH/USDT,188.07,206.87,185.32,195.84,669265.46524,131102303.14,190439.0
1557792000000.0,2019-05-14 00:00:00,ETH/USDT,195.83,219.81,194.19,216.4,864211.00603,179717430.31,248577.0
1557878400000.0,2019-05-15 00:00:00,ETH/USDT,216.4,250.27,216.21,248.1,574697.29927,135054369.62,176272.0
1557964800000.0,2019-05-16 00:00:00,ETH/USDT,248.06,279.76,241.76,264.25,1733360.8936,452410350.05,553635.0
1558051200000.0,2019-05-17 00:00:00,ETH/USDT,264.35,268.74,223.43,244.3,1529892.56898,366429299.2,517016.0
1558137600000.0,2019-05-18 00:00:00,ETH/USDT,244.31,248.0,230.62,233.6,673218.09982,160450040.81,236314.0
1558224000000.0,2019-05-19 00:00:00,ETH/USDT,233.57,264.0,231.77,259.51,823859.06342,207383027.83,285496.0
1558310400000.0,2019-05-20 00:00:00,ETH/USDT,259.37,259.49,238.0,250.37,666889.82241,165783106.08,246484.0
1558396800000.0,2019-05-21 00:00:00,ETH/USDT,250.48,262.0,246.06,253.43,580249.69753,146749988.27,229662.0
1558483200000.0,2019-05-22 00:00:00,ETH/USDT,253.35,260.18,239.63,243.64,592848.95605,149006735.64,208482.0
1558569600000.0,2019-05-23 00:00:00,ETH/USDT,243.68,247.34,231.1,244.56,600193.89368,144051488.88,198869.0
1558656000000.0,2019-05-24 00:00:00,ETH/USDT,244.63,254.35,241.54,248.87,447066.92596,111294049.37,171482.0
1558742400000.0,2019-05-25 00:00:00,ETH/USDT,248.84,257.33,247.22,250.22,332544.38731,83665127.84,125719.0
1558828800000.0,2019-05-26 00:00:00,ETH/USDT,250.17,269.4,245.11,264.45,450090.22324,115089467.79,159525.0
1558915200000.0,2019-05-27 00:00:00,ETH/USDT,264.35,279.59,260.0,270.53,635463.50204,170250734.89,246768.0
1559001600000.0,2019-05-28 00:00:00,ETH/USDT,270.7,275.95,264.45,271.03,409443.69364,110617403.69,181468.0
1559088000000.0,2019-05-29 00:00:00,ETH/USDT,271.08,274.04,260.05,268.83,383412.45769,102868997.43,173915.0
1559174400000.0,2019-05-30 00:00:00,ETH/USDT,268.92,288.62,240.14,254.56,1066279.49387,289930479.36,368300.0
1559260800000.0,2019-05-31 00:00:00,ETH/USDT,254.59,268.72,245.21,267.9,602153.87244,154783065.77,253604.0
1559347200000.0,2019-06-01 00:00:00,ETH/USDT,267.9,275.5,260.68,264.33,455676.98613,121851235.76,182844.0
1559433600000.0,2019-06-02 00:00:00,ETH/USDT,264.33,273.2,263.2,268.88,301536.15062,80960737.41,138349.0
1559520000000.0,2019-06-03 00:00:00,ETH/USDT,268.87,270.0,248.0,249.91,397360.65275,103602836.68,193998.0
1559606400000.0,2019-06-04 00:00:00,ETH/USDT,250.02,251.67,234.39,241.39,633822.71246,154709331.29,270568.0
1559692800000.0,2019-06-05 00:00:00,ETH/USDT,241.46,250.41,237.37,245.63,335953.37927,81839286.62,173428.0
1559779200000.0,2019-06-06 00:00:00,ETH/USDT,245.62,250.66,235.01,248.76,297579.14734,72417630.0,146839.0
1559865600000.0,2019-06-07 00:00:00,ETH/USDT,248.77,253.28,243.46,248.77,353378.6568,87644279.25,149700.0
1559952000000.0,2019-06-08 00:00:00,ETH/USDT,248.78,250.53,240.37,243.25,188448.27748,46293916.79,108260.0
1560038400000.0,2019-06-09 00:00:00,ETH/USDT,243.33,244.53,226.56,230.98,316931.85638,74594101.42,147025.0
1560124800000.0,2019-06-10 00:00:00,ETH/USDT,231.02,247.45,227.03,246.51,314662.52637,75090336.66,162704.0
1560211200000.0,2019-06-11 00:00:00,ETH/USDT,246.61,247.8,236.49,244.29,237508.42798,57549753.74,133083.0
1560297600000.0,2019-06-12 00:00:00,ETH/USDT,244.36,261.87,242.2,261.15,336499.3016,84660448.57,171468.0
1560384000000.0,2019-06-13 00:00:00,ETH/USDT,261.13,262.98,253.69,254.67,291757.21635,75447391.04,159838.0
1560470400000.0,2019-06-14 00:00:00,ETH/USDT,254.67,264.26,251.75,262.47,327383.28236,84045849.54,175229.0
1560556800000.0,2019-06-15 00:00:00,ETH/USDT,262.48,272.27,260.61,267.82,286594.98029,76053046.55,146902.0
1560643200000.0,2019-06-16 00:00:00,ETH/USDT,267.78,277.06,263.31,267.73,458176.54236,123848161.47,206212.0
1560729600000.0,2019-06-17 00:00:00,ETH/USDT,267.73,276.0,266.81,273.16,339277.66707,91807270.71,185899.0
1560816000000.0,2019-06-18 00:00:00,ETH/USDT,273.14,273.58,261.45,264.66,319941.55156,85335852.93,184954.0
1560902400000.0,2019-06-19 00:00:00,ETH/USDT,264.68,270.0,263.59,268.14,208375.68381,55665919.15,111358.0
1560988800000.0,2019-06-20 00:00:00,ETH/USDT,268.16,273.63,265.71,271.22,200717.7737,53998507.96,130438.0
1561075200000.0,2019-06-21 00:00:00,ETH/USDT,271.27,295.94,271.22,294.35,519818.06907,148641528.53,240649.0
1561161600000.0,2019-06-22 00:00:00,ETH/USDT,294.25,314.39,289.69,310.79,726254.67061,222036096.34,336414.0
1561248000000.0,2019-06-23 00:00:00,ETH/USDT,310.7,321.7,305.58,308.52,418812.02747,131252843.53,241819.0
1561334400000.0,2019-06-24 00:00:00,ETH/USDT,308.42,314.41,298.0,311.64,352791.26964,108439071.64,185588.0
1561420800000.0,2019-06-25 00:00:00,ETH/USDT,311.65,318.99,307.0,318.26,345559.65047,108143161.23,183415.0
1561507200000.0,2019-06-26 00:00:00,ETH/USDT,318.29,366.8,315.57,339.39,1008551.28721,341534154.53,477973.0
1561593600000.0,2019-06-27 00:00:00,ETH/USDT,339.53,347.0,280.01,298.35,1016826.449,315174509.71,449424.0
1561680000000.0,2019-06-28 00:00:00,ETH/USDT,298.35,313.58,295.22,311.05,529174.47722,161838706.79,260039.0
1561766400000.0,2019-06-29 00:00:00,ETH/USDT,310.95,324.74,295.18,317.62,425555.16264,130425514.05,233883.0
1561852800000.0,2019-06-30 00:00:00,ETH/USDT,317.64,323.5,290.12,292.7,489028.56835,149527443.58,265958.0
1561939200000.0,2019-07-01 00:00:00,ETH/USDT,292.89,303.49,280.13,295.07,489769.27421,142871936.76,247035.0
1562025600000.0,2019-07-02 00:00:00,ETH/USDT,295.03,297.57,272.65,291.48,493772.96579,140020251.93,255019.0
1562112000000.0,2019-07-03 00:00:00,ETH/USDT,291.47,302.89,285.0,301.14,370521.96637,109262202.23,203286.0
1562198400000.0,2019-07-04 00:00:00,ETH/USDT,301.11,302.74,280.53,282.73,270791.36878,79507234.74,155911.0
1562284800000.0,2019-07-05 00:00:00,ETH/USDT,282.86,294.89,280.78,287.47,261139.28341,75165110.7,151476.0
1562371200000.0,2019-07-06 00:00:00,ETH/USDT,287.32,296.71,285.28,288.29,196064.64705,57137782.6,122419.0
1562457600000.0,2019-07-07 00:00:00,ETH/USDT,288.29,309.69,284.25,304.72,246111.36595,73170809.76,146592.0
1562544000000.0,2019-07-08 00:00:00,ETH/USDT,304.72,313.74,300.78,311.97,289607.34177,88890021.75,156865.0
1562630400000.0,2019-07-09 00:00:00,ETH/USDT,311.96,318.19,302.69,307.46,309447.34927,96199378.54,183056.0
1562716800000.0,2019-07-10 00:00:00,ETH/USDT,307.46,314.18,281.04,289.23,457080.94063,135779813.61,241966.0
1562803200000.0,2019-07-11 00:00:00,ETH/USDT,289.23,289.23,262.12,268.63,501592.75211,136450969.65,278211.0
1562889600000.0,2019-07-12 00:00:00,ETH/USDT,268.67,278.99,266.21,274.62,266734.54213,72743548.04,150653.0
1562976000000.0,2019-07-13 00:00:00,ETH/USDT,274.53,275.04,262.2,268.79,205959.26849,55323572.09,132115.0
1563062400000.0,2019-07-14 00:00:00,ETH/USDT,268.8,269.74,222.81,225.85,540052.58421,130785859.0,260313.0
1563148800000.0,2019-07-15 00:00:00,ETH/USDT,225.83,235.58,203.08,228.2,715991.20688,159784811.64,320571.0
1563235200000.0,2019-07-16 00:00:00,ETH/USDT,228.2,234.5,192.25,198.88,715604.83198,151473621.65,315783.0
1563321600000.0,2019-07-17 00:00:00,ETH/USDT,198.94,219.86,191.84,210.81,694854.10132,143020071.96,306708.0
1563408000000.0,2019-07-18 00:00:00,ETH/USDT,210.8,229.65,205.71,225.73,609081.49094,132637638.79,264573.0
1563494400000.0,2019-07-19 00:00:00,ETH/USDT,225.75,226.23,212.52,220.73,371622.21865,81600507.57,178357.0
1563580800000.0,2019-07-20 00:00:00,ETH/USDT,220.84,235.09,219.78,228.2,325393.97225,74182517.24,158590.0
1563667200000.0,2019-07-21 00:00:00,ETH/USDT,228.25,229.66,216.99,225.38,270046.1519,60421739.05,149561.0
1563753600000.0,2019-07-22 00:00:00,ETH/USDT,225.49,228.34,212.25,217.51,271310.40446,59602149.04,155651.0
1563840000000.0,2019-07-23 00:00:00,ETH/USDT,217.59,219.55,208.36,212.48,317876.48242,67930201.67,169515.0
1563926400000.0,2019-07-24 00:00:00,ETH/USDT,212.55,218.28,202.0,216.31,331162.6484,69281797.02,188919.0
1564012800000.0,2019-07-25 00:00:00,ETH/USDT,216.31,225.12,215.23,219.14,280370.29627,62017449.36,167223.0
1564099200000.0,2019-07-26 00:00:00,ETH/USDT,219.14,220.0,212.71,218.81,197781.98653,42839496.54,133271.0
1564185600000.0,2019-07-27 00:00:00,ETH/USDT,218.81,223.3,203.0,207.3,301209.41113,63931823.16,180170.0
1564272000000.0,2019-07-28 00:00:00,ETH/USDT,207.3,213.52,198.24,211.62,218801.16693,45414505.79,132599.0
1564358400000.0,2019-07-29 00:00:00,ETH/USDT,211.58,215.83,206.59,210.89,226941.28,47853275.13,133256.0
1564444800000.0,2019-07-30 00:00:00,ETH/USDT,210.84,214.36,204.4,209.58,222683.79393,46627086.48,129043.0
1564531200000.0,2019-07-31 00:00:00,ETH/USDT,209.57,218.79,209.2,218.42,207213.55658,44416634.9,122971.0
1564617600000.0,2019-08-01 00:00:00,ETH/USDT,218.42,219.39,210.54,216.84,186806.18844,40054998.68,116919.0
1564704000000.0,2019-08-02 00:00:00,ETH/USDT,216.8,222.18,214.31,217.61,206867.03039,45116694.86,123571.0
1564790400000.0,2019-08-03 00:00:00,ETH/USDT,217.69,224.51,216.62,222.14,181591.95296,40285734.53,110659.0
1564876800000.0,2019-08-04 00:00:00,ETH/USDT,222.14,223.34,216.9,221.79,135622.0258,29836777.69,90502.0
1564963200000.0,2019-08-05 00:00:00,ETH/USDT,221.79,236.25,221.79,233.54,307956.27211,70962003.84,173092.0
1565049600000.0,2019-08-06 00:00:00,ETH/USDT,233.53,239.15,223.03,226.28,341279.08159,78590684.02,172932.0
1565136000000.0,2019-08-07 00:00:00,ETH/USDT,226.31,231.25,220.95,226.1,279104.7037,63135096.49,159413.0
1565222400000.0,2019-08-08 00:00:00,ETH/USDT,226.11,228.5,215.51,221.39,236886.35423,52730777.07,132568.0
1565308800000.0,2019-08-09 00:00:00,ETH/USDT,221.38,221.79,207.3,210.53,232062.12757,49415315.75,140538.0
1565395200000.0,2019-08-10 00:00:00,ETH/USDT,210.52,215.0,202.6,206.48,252614.02389,52534644.57,142706.0
1565481600000.0,2019-08-11 00:00:00,ETH/USDT,206.48,216.94,206.14,216.42,188474.09048,39875149.55,112904.0
1565568000000.0,2019-08-12 00:00:00,ETH/USDT,216.41,216.81,209.75,211.41,122760.94619,26091487.96,85543.0
1565654400000.0,2019-08-13 00:00:00,ETH/USDT,211.58,214.3,204.0,209.3,166922.48201,34861802.4,102967.0
1565740800000.0,2019-08-14 00:00:00,ETH/USDT,209.31,209.9,183.49,187.1,325228.98931,63597043.19,171181.0
1565827200000.0,2019-08-15 00:00:00,ETH/USDT,187.08,189.95,181.23,188.03,237953.09426,44183760.71,119008.0
1565913600000.0,2019-08-16 00:00:00,ETH/USDT,187.98,188.39,178.04,184.88,282177.01584,51945182.47,150695.0
1566000000000.0,2019-08-17 00:00:00,ETH/USDT,184.83,187.0,181.83,185.59,138799.61508,25599796.9,101721.0
1566086400000.0,2019-08-18 00:00:00,ETH/USDT,185.67,197.91,183.35,194.33,175363.5062,33655229.09,102057.0
1566172800000.0,2019-08-19 00:00:00,ETH/USDT,194.32,203.59,192.7,202.28,239541.5978,47675347.06,116606.0
1566259200000.0,2019-08-20 00:00:00,ETH/USDT,202.24,202.75,194.45,196.6,189297.75494,37412398.98,109559.0
1566345600000.0,2019-08-21 00:00:00,ETH/USDT,196.55,197.2,179.53,187.45,284973.64194,53434048.95,150215.0
1566432000000.0,2019-08-22 00:00:00,ETH/USDT,187.45,195.14,182.8,190.35,245575.98772,46426395.05,160105.0
1566518400000.0,2019-08-23 00:00:00,ETH/USDT,190.36,196.19,188.16,194.02,192548.51552,37022930.57,128090.0
1566604800000.0,2019-08-24 00:00:00,ETH/USDT,194.02,194.09,185.63,190.6,167806.34294,31786227.86,104191.0
1566691200000.0,2019-08-25 00:00:00,ETH/USDT,190.6,192.4,182.8,186.54,169862.91522,31935951.29,103115.0
1566777600000.0,2019-08-26 00:00:00,ETH/USDT,186.54,193.7,186.0,188.67,254397.79472,48298621.32,130551.0
1566864000000.0,2019-08-27 00:00:00,ETH/USDT,188.61,189.49,184.75,187.24,157898.563,29513243.5,96138.0
1566950400000.0,2019-08-28 00:00:00,ETH/USDT,187.3,188.25,166.48,173.03,334480.61761,59498959.97,146334.0
1567036800000.0,2019-08-29 00:00:00,ETH/USDT,173.03,173.5,163.61,169.01,295241.216,49838097.17,142645.0
1567123200000.0,2019-08-30 00:00:00,ETH/USDT,169.03,170.77,165.55,168.5,238616.68868,40216956.6,114316.0
1567209600000.0,2019-08-31 00:00:00,ETH/USDT,168.48,174.98,165.63,171.57,194999.19583,32983642.84,101425.0
1567296000000.0,2019-09-01 00:00:00,ETH/USDT,171.52,173.42,167.61,170.74,191140.52368,32627380.93,93036.0
1567382400000.0,2019-09-02 00:00:00,ETH/USDT,170.73,181.0,170.02,178.05,294627.31247,51446380.45,116596.0
1567468800000.0,2019-09-03 00:00:00,ETH/USDT,178.0,183.0,174.09,178.75,327857.85447,58621819.36,147758.0
1567555200000.0,2019-09-04 00:00:00,ETH/USDT,178.79,180.14,173.0,174.72,286226.25171,50629395.49,140298.0
1567641600000.0,2019-09-05 00:00:00,ETH/USDT,174.7,176.19,168.1,173.75,232753.83596,40247496.56,123424.0
1567728000000.0,2019-09-06 00:00:00,ETH/USDT,173.74,177.87,165.0,169.08,315822.37984,54567316.61,146974.0
1567814400000.0,2019-09-07 00:00:00,ETH/USDT,169.11,180.8,168.3,177.62,253831.23169,44282963.31,134155.0
1567900800000.0,2019-09-08 00:00:00,ETH/USDT,177.58,184.18,176.13,181.19,290083.47501,52424648.72,143793.0
